Weight,Color,Texture,Odor,Type
0.26,1,0,0,Organic
0.83,0,1,1,Organic
0.23,1,0,1,Organic
0.5,1,0,0,Organic
0.54,1,1,0,Metal
0.99,1,0,1,Organic
0.61,1,0,1,Organic
0.29,0,1,0,Organic
0.42,0,1,0,Organic
0.38,0,1,0,Organic
1.95,0,0,0,Organic
1.54,1,1,0,Metal
1.94,0,1,1,Organic
0.94,1,0,0,Organic
0.63,0,1,0,Organic
1.62,1,0,1,Organic
0.72,1,1,0,Plastic
0.67,1,0,1,Organic
0.54,1,1,1,Organic
0.35,1,1,0,Plastic
0.59,1,1,1,Organic
0.78,0,0,1,Organic
1.38,0,1,1,Organic
0.22,1,0,1,Organic
0.5,1,0,0,Organic
1.64,0,0,1,Organic
0.38,1,1,1,Organic
0.75,0,0,1,Organic
1.74,1,0,0,Organic
0.39,0,1,0,Organic
0.26,0,0,0,Organic
1.02,0,0,0,Organic
0.67,0,0,1,Organic
1.17,1,1,0,Metal
1.63,1,0,1,Organic
0.36,0,1,1,Organic
1.2,0,1,0,Organic
1.06,1,1,1,Organic
0.37,0,1,1,Organic
1.29,1,0,1,Organic
0.62,1,0,0,Organic
1.03,0,1,1,Organic
0.26,1,1,0,Metal
0.97,0,1,1,Organic
0.68,1,0,0,Organic
1.66,1,0,0,Organic
0.21,0,1,0,Organic
0.9,0,0,0,Organic
0.97,1,1,0,Metal
1.48,1,0,1,Organic
1.19,1,0,0,Organic
1.37,1,1,1,Organic
1.58,0,0,0,Organic
1.74,0,1,0,Organic
0.7,1,1,0,Metal
1.12,1,0,1,Organic
1.7,0,0,0,Organic
1.98,0,1,1,Organic
1.79,0,0,0,Organic
0.81,0,0,1,Organic
0.47,1,1,0,Metal
1.03,1,1,0,Plastic
1.51,0,0,1,Organic
1.04,0,0,0,Organic
1.02,1,1,1,Organic
1.69,1,0,0,Organic
0.79,1,0,0,Organic
1.73,0,1,1,Organic
0.87,1,0,0,Organic
0.72,1,1,0,Plastic
0.96,0,1,1,Organic
1.55,1,0,0,Organic
0.34,1,0,0,Organic
0.47,1,1,1,Organic
1.91,1,0,1,Organic
0.43,1,0,0,Organic
1.18,0,1,1,Organic
1.2,0,1,1,Organic
1.03,1,0,1,Organic
1.33,1,0,0,Organic
0.54,0,1,0,Organic
1.15,1,1,1,Organic
0.81,1,1,0,Plastic
1.36,0,1,0,Organic
0.37,1,0,0,Organic
1.18,1,1,0,Plastic
0.45,1,1,0,Plastic
0.63,1,0,1,Organic
0.52,1,1,1,Organic
0.45,1,1,1,Organic
1.67,1,0,0,Organic
0.64,0,0,0,Organic
1.86,1,0,1,Organic
1.94,1,1,1,Organic
1.19,0,1,0,Organic
0.37,0,0,1,Organic
0.81,1,0,1,Organic
1.62,1,1,1,Organic
0.8,1,1,0,Plastic
0.27,0,0,1,Organic
1.16,1,1,0,Plastic
1.71,1,1,1,Organic
1.61,1,1,0,Plastic
0.43,1,0,1,Organic
1.38,1,0,1,Organic
0.52,1,0,1,Organic
0.51,0,1,1,Organic
1.76,0,1,0,Organic
0.57,1,1,1,Organic
0.6,1,0,0,Organic
0.1,1,0,1,Organic
1.75,1,0,1,Organic
1.61,0,1,0,Organic
1.29,0,0,1,Organic
1.53,1,0,1,Organic
0.39,1,1,1,Organic
0.97,1,1,0,Plastic
0.77,0,0,0,Organic
0.28,0,0,1,Organic
1.02,0,1,0,Organic
1.85,0,0,0,Organic
0.18,1,0,0,Organic
0.65,0,1,1,Organic
0.49,0,1,0,Organic
0.55,0,1,1,Organic
1.83,1,1,1,Organic
0.99,0,1,1,Organic
0.99,0,1,0,Organic
1.55,0,0,0,Organic
0.39,0,0,0,Organic
1.03,0,0,0,Organic
0.92,0,1,0,Organic
1.23,0,1,0,Organic
2,0,1,1,Organic
1.56,1,0,1,Organic
0.86,1,1,1,Organic
1.67,1,1,1,Organic
0.42,0,0,0,Organic
0.16,0,0,0,Organic
0.49,0,0,0,Organic
0.75,1,1,1,Organic
1.07,1,1,0,Metal
1.27,1,0,1,Organic
1.83,1,0,0,Organic
1.07,0,1,1,Organic
1.05,1,1,0,Plastic
0.2,0,0,0,Organic
0.17,0,0,0,Organic
1.15,1,0,1,Organic
0.93,0,0,1,Organic
1.69,1,0,1,Organic
0.41,1,1,1,Organic
0.15,0,1,0,Organic
0.95,0,0,0,Organic
0.55,1,1,1,Organic
0.19,1,0,0,Organic
1.48,1,0,0,Organic
0.31,1,0,1,Organic
1.26,0,0,1,Organic
0.63,0,1,0,Organic
0.43,1,1,0,Plastic
0.82,0,1,0,Organic
1.62,1,0,1,Organic
0.84,1,1,1,Organic
1.53,0,0,0,Organic
0.34,0,0,1,Organic
1.57,0,0,1,Organic
0.55,0,1,0,Organic
1.39,0,1,0,Organic
1.17,1,1,0,Plastic
1.87,0,1,1,Organic
0.84,0,1,1,Organic
0.23,1,1,0,Metal
0.14,0,0,0,Organic
1.67,1,1,0,Metal
1.1,1,1,0,Plastic
1.57,0,0,0,Organic
0.55,1,0,0,Organic
0.76,0,0,1,Organic
0.16,1,1,0,Plastic
1.93,0,0,0,Organic
1.37,1,0,1,Organic
1.87,1,0,0,Organic
0.6,1,1,1,Organic
1.26,0,0,0,Organic
1.39,0,1,1,Organic
0.7,0,0,1,Organic
1.71,1,1,0,Plastic
1.9,1,0,1,Organic
1.78,1,0,0,Organic
1.5,0,1,1,Organic
0.63,1,0,0,Organic
0.64,0,1,0,Organic
1.93,0,1,0,Organic
0.12,1,1,0,Plastic
1.46,1,0,0,Organic
1.44,0,1,1,Organic
1.28,1,0,1,Organic
1.98,1,0,1,Organic
0.69,1,0,0,Organic
0.75,0,0,0,Organic
0.25,0,1,1,Organic
0.94,1,1,1,Organic
0.6,1,1,1,Organic
0.75,1,0,1,Organic
1.69,0,1,0,Organic
1.88,1,1,0,Metal
0.45,1,0,0,Organic
0.81,0,1,1,Organic
1.86,0,0,0,Organic
0.22,0,1,1,Organic
0.28,0,1,1,Organic
0.41,1,1,0,Metal
1.23,1,1,1,Organic
0.39,1,0,1,Organic
1.94,1,1,1,Organic
0.95,0,1,0,Organic
1.05,0,0,0,Organic
0.57,0,0,0,Organic
0.99,1,0,0,Organic
1.36,0,0,1,Organic
1.53,0,0,1,Organic
1.53,1,1,1,Organic
1.2,0,0,0,Organic
1.82,1,0,1,Organic
1.65,1,1,0,Plastic
1.54,0,1,1,Organic
0.21,0,1,0,Organic
0.11,1,1,0,Metal
0.5,1,1,1,Organic
1.36,0,1,0,Organic
0.88,0,0,1,Organic
0.86,0,0,1,Organic
1.78,1,0,1,Organic
1.8,1,0,0,Organic
1.83,1,1,1,Organic
0.7,1,0,1,Organic
1.41,1,0,0,Organic
0.62,1,1,1,Organic
0.46,0,1,1,Organic
0.45,1,1,0,Metal
0.75,0,1,1,Organic
0.92,1,1,1,Organic
1.68,1,1,0,Metal
0.33,1,1,1,Organic
1.5,1,1,1,Organic
1.11,1,0,1,Organic
0.65,0,1,0,Organic
1.04,0,1,1,Organic
0.67,1,0,1,Organic
1.23,1,0,1,Organic
0.92,0,1,1,Organic
0.41,0,0,0,Organic
0.32,1,1,1,Organic
1.14,0,1,0,Organic
1.81,0,1,0,Organic
0.75,0,0,1,Organic
1.49,0,1,1,Organic
1.35,0,0,1,Organic
1.87,0,1,1,Organic
1.66,1,0,0,Organic
1.18,0,1,0,Organic
1.35,0,1,1,Organic
1.81,0,0,0,Organic
0.86,0,0,0,Organic
0.72,1,1,1,Organic
0.12,1,0,1,Organic
1.67,1,0,0,Organic
1.62,1,1,1,Organic
0.3,1,0,0,Organic
1.2,0,0,0,Organic
0.98,1,1,1,Organic
0.33,0,1,0,Organic
1.96,0,0,1,Organic
0.51,1,1,1,Organic
0.23,1,1,1,Organic
1.23,0,1,1,Organic
1.5,0,0,0,Organic
0.16,0,1,1,Organic
1.35,0,0,0,Organic
1.11,0,1,1,Organic
0.3,0,1,1,Organic
0.43,0,0,1,Organic
1.18,0,0,1,Organic
0.66,0,1,1,Organic
1.88,1,1,0,Metal
1.66,0,1,1,Organic
1.97,1,0,0,Organic
0.59,0,1,1,Organic
1.94,1,0,0,Organic
0.92,1,0,0,Organic
0.76,1,1,1,Organic
0.2,1,1,0,Plastic
0.2,1,1,1,Organic
1.41,0,1,0,Organic
0.97,1,0,0,Organic
0.53,1,0,0,Organic
1.27,1,0,0,Organic
0.58,0,1,0,Organic
1.2,1,0,0,Organic
0.78,1,1,1,Organic
1.66,1,1,0,Metal
1.66,0,0,1,Organic
1.01,1,0,0,Organic
0.77,1,1,0,Metal
0.79,1,0,0,Organic
1.63,0,0,0,Organic
0.72,1,0,0,Organic
0.5,0,1,1,Organic
0.26,1,0,1,Organic
0.99,1,0,0,Organic
1.02,1,0,1,Organic
1.7,1,0,0,Organic
0.52,1,0,1,Organic
0.82,1,1,1,Organic
1.64,1,1,0,Plastic
1.66,0,1,0,Organic
0.83,0,1,1,Organic
0.97,1,1,1,Organic
0.68,0,0,1,Organic
1.87,0,1,1,Organic
0.33,0,0,1,Organic
1.87,1,0,0,Organic
1.4,0,1,0,Organic
1.11,1,0,1,Organic
0.16,0,1,1,Organic
1,1,0,0,Organic
0.87,1,0,0,Organic
0.41,1,1,1,Organic
1.35,1,1,1,Organic
1.95,0,1,1,Organic
1.17,1,0,1,Organic
1.46,0,0,0,Organic
0.23,1,1,0,Plastic
0.89,1,0,0,Organic
0.32,0,1,0,Organic
1.26,0,1,1,Organic
1.88,1,0,0,Organic
1.36,1,1,1,Organic
0.25,0,0,1,Organic
0.77,1,0,0,Organic
1.15,0,0,1,Organic
0.87,0,1,1,Organic
1.68,1,1,0,Plastic
1.65,1,1,1,Organic
1.26,1,0,0,Organic
0.81,1,0,1,Organic
0.59,0,1,0,Organic
0.3,0,0,1,Organic
0.77,0,1,0,Organic
0.89,0,1,1,Organic
1.38,1,1,0,Plastic
1.35,0,1,0,Organic
0.23,1,1,1,Organic
0.85,0,1,1,Organic
0.45,1,0,1,Organic
0.4,0,0,0,Organic
1.67,0,1,0,Organic
0.18,1,0,1,Organic
0.9,1,0,0,Organic
0.42,0,1,0,Organic
1.77,1,0,1,Organic
1.16,0,0,1,Organic
0.54,0,0,0,Organic
1.05,1,0,0,Organic
1.49,1,0,1,Organic
1.92,0,1,1,Organic
0.52,1,0,1,Organic
1.78,1,1,0,Metal
1.88,0,0,0,Organic
1.84,0,1,1,Organic
1.31,1,1,1,Organic
1.3,1,0,1,Organic
0.87,0,1,0,Organic
1.53,0,0,1,Organic
1.11,0,1,0,Organic
1.39,1,0,0,Organic
0.91,0,1,0,Organic
1.49,0,1,0,Organic
1.67,0,1,1,Organic
0.38,0,0,0,Organic
1.68,1,0,0,Organic
1.13,0,0,0,Organic
1.7,1,0,1,Organic
0.92,1,0,1,Organic
0.82,0,0,0,Organic
1.84,0,1,0,Organic
0.58,0,1,0,Organic
1.7,0,1,0,Organic
1.02,1,1,0,Plastic
1.08,0,0,1,Organic
0.69,1,0,0,Organic
1.19,0,0,0,Organic
0.72,1,0,0,Organic
0.17,0,0,0,Organic
0.62,1,0,1,Organic
0.11,0,1,1,Organic
1.96,0,1,0,Organic
1.93,1,1,1,Organic
0.85,0,1,0,Organic
1.48,0,0,0,Organic
0.76,0,0,1,Organic
1.38,0,1,0,Organic
1.63,1,0,1,Organic
1.9,1,0,0,Organic
0.86,1,1,1,Organic
1.59,1,1,0,Metal
0.61,1,0,0,Organic
1.98,0,0,1,Organic
0.15,1,1,0,Plastic
1.25,1,1,0,Metal
1.35,1,1,0,Plastic
1.41,0,1,0,Organic
0.33,0,0,1,Organic
1.88,1,1,0,Plastic
0.44,0,1,1,Organic
1.28,1,1,0,Metal
0.52,0,0,1,Organic
0.68,0,1,1,Organic
1.14,1,1,1,Organic
0.89,0,0,1,Organic
0.4,0,1,0,Organic
0.42,1,1,1,Organic
0.89,0,1,0,Organic
1.54,1,0,1,Organic
1.81,1,0,0,Organic
0.26,1,1,0,Plastic
0.85,1,1,1,Organic
0.29,1,1,1,Organic
0.13,0,0,1,Organic
1.36,1,0,1,Organic
1.24,1,0,1,Organic
0.41,0,0,1,Organic
0.54,0,0,1,Organic
0.15,0,0,0,Organic
1.69,0,0,1,Organic
1.95,0,1,0,Organic
0.36,0,1,0,Organic
0.54,0,0,1,Organic
1.75,0,0,1,Organic
1.86,1,0,1,Organic
0.9,1,1,1,Organic
0.2,0,0,0,Organic
0.17,1,1,1,Organic
1.19,1,0,1,Organic
0.85,0,1,1,Organic
0.15,0,1,0,Organic
1.21,1,1,0,Plastic
0.12,0,0,0,Organic
1.6,0,1,0,Organic
0.68,0,1,1,Organic
0.18,0,1,1,Organic
1.22,0,0,1,Organic
0.86,0,1,0,Organic
1.95,1,0,0,Organic
1.13,0,0,1,Organic
0.62,0,1,1,Organic
1.45,0,0,1,Organic
0.62,0,1,0,Organic
1.82,1,0,0,Organic
0.81,0,1,1,Organic
1.14,1,0,1,Organic
0.2,1,0,1,Organic
0.91,1,0,0,Organic
1.68,1,1,0,Plastic
1.63,0,1,1,Organic
0.53,1,0,1,Organic
0.53,1,0,1,Organic
1.65,0,1,0,Organic
1.87,1,1,0,Plastic
0.28,1,1,0,Plastic
0.96,1,0,0,Organic
0.74,1,1,1,Organic
1.75,1,1,0,Plastic
0.26,1,1,1,Organic
0.5,0,1,1,Organic
1.53,1,1,0,Plastic
0.2,1,0,0,Organic
1.04,0,1,0,Organic
0.94,1,0,0,Organic
0.74,0,1,0,Organic
0.85,1,1,1,Organic
1.11,1,1,0,Plastic
0.41,0,0,0,Organic
1.19,1,0,0,Organic
1.63,1,1,0,Plastic
1.54,0,1,0,Organic
0.39,1,0,0,Organic
0.38,0,0,1,Organic
0.61,0,1,0,Organic
0.79,1,0,0,Organic
0.88,0,1,1,Organic
1.39,0,1,0,Organic
0.21,0,1,1,Organic
0.17,0,1,1,Organic
0.84,0,0,0,Organic
1.42,1,1,0,Plastic
0.47,0,0,1,Organic
1.32,1,0,0,Organic
0.59,1,1,0,Metal
1.78,0,1,0,Organic
1.8,1,0,0,Organic
0.66,0,1,0,Organic
0.54,1,1,0,Metal
0.88,0,1,0,Organic
0.56,1,1,1,Organic
1.38,1,0,1,Organic
1.67,1,0,1,Organic
1.38,0,1,0,Organic
1.67,1,0,1,Organic
0.85,0,0,1,Organic
0.4,1,1,0,Metal
1.5,1,1,0,Metal
0.78,1,0,0,Organic
1.38,1,0,1,Organic
0.61,0,1,1,Organic
0.25,0,1,1,Organic
1.99,1,1,1,Organic
0.4,0,1,1,Organic
1.98,0,0,1,Organic
1.96,1,1,1,Organic
1.61,1,1,0,Plastic
1.35,0,1,1,Organic
1.2,1,0,1,Organic
1.75,1,1,0,Metal
0.65,1,1,0,Plastic
0.99,0,0,0,Organic
1.28,1,0,1,Organic
0.88,1,1,0,Plastic
0.91,1,1,0,Metal
0.73,1,1,0,Plastic
1.17,1,0,1,Organic
1.72,0,1,1,Organic
0.48,1,1,0,Metal
1.88,0,1,0,Organic
1.41,1,1,0,Metal
1.66,0,0,0,Organic
1.16,0,1,0,Organic
1.58,1,1,0,Metal
0.13,0,0,0,Organic
1.65,1,0,1,Organic
0.18,0,1,1,Organic
1.79,1,0,0,Organic
1.98,0,1,0,Organic
0.66,0,0,1,Organic
0.5,0,0,0,Organic
1.55,0,0,0,Organic
0.58,1,0,1,Organic
1.74,0,1,0,Organic
0.3,0,0,0,Organic
0.34,0,1,0,Organic
1.96,1,1,0,Metal
1.38,0,0,1,Organic
1.71,1,0,0,Organic
0.72,0,0,0,Organic
1.39,1,1,1,Organic
1.23,1,1,1,Organic
1.25,0,1,0,Organic
1.4,1,0,0,Organic
1.19,0,1,1,Organic
0.92,0,1,1,Organic
0.62,1,1,1,Organic
1.56,1,0,1,Organic
0.53,0,1,0,Organic
1.42,1,0,0,Organic
0.54,0,1,1,Organic
1.29,0,1,0,Organic
1.52,1,1,0,Plastic
0.52,1,0,1,Organic
0.21,1,1,0,Metal
0.35,0,1,0,Organic
1.25,1,0,1,Organic
1.71,1,1,1,Organic
0.19,0,0,0,Organic
1.49,0,1,1,Organic
0.75,1,1,1,Organic
1.01,1,1,0,Metal
1.86,0,1,0,Organic
0.73,0,0,0,Organic
0.98,0,0,1,Organic
0.13,0,0,0,Organic
0.26,0,0,0,Organic
0.59,0,1,0,Organic
0.15,0,1,1,Organic
1.3,0,0,1,Organic
0.91,0,0,0,Organic
1.14,1,1,0,Plastic
0.43,1,0,0,Organic
0.66,0,1,1,Organic
1.36,1,0,0,Organic
1.93,0,0,0,Organic
0.2,1,0,0,Organic
1.79,0,1,1,Organic
1.2,1,0,0,Organic
1.17,0,0,0,Organic
1.05,0,1,0,Organic
0.23,1,1,0,Metal
0.27,0,0,1,Organic
1.24,1,1,0,Plastic
0.75,1,1,1,Organic
1.84,1,1,0,Metal
0.87,1,0,1,Organic
0.37,0,0,1,Organic
1.46,1,0,0,Organic
0.66,0,1,1,Organic
1.1,1,0,0,Organic
1.43,0,0,1,Organic
1.81,1,0,0,Organic
1.61,0,1,0,Organic
1.39,0,0,1,Organic
1.39,0,1,0,Organic
1.9,1,1,1,Organic
0.66,0,0,1,Organic
0.1,1,0,1,Organic
0.62,1,1,0,Metal
0.51,1,0,1,Organic
1.36,1,1,1,Organic
1.3,1,0,0,Organic
1.23,0,1,1,Organic
0.13,1,1,1,Organic
1.48,1,0,1,Organic
0.71,1,0,1,Organic
1.36,0,0,1,Organic
1.16,0,0,1,Organic
0.75,1,0,1,Organic
0.36,0,0,1,Organic
0.28,0,1,1,Organic
1.68,1,1,0,Plastic
1.84,0,1,0,Organic
1.33,0,1,1,Organic
0.3,0,0,0,Organic
0.86,1,1,0,Plastic
1.48,1,1,0,Plastic
1.58,1,1,1,Organic
0.32,0,0,0,Organic
0.1,0,1,1,Organic
1.45,1,1,0,Metal
0.78,1,0,1,Organic
0.58,0,0,1,Organic
0.12,0,1,1,Organic
1.13,0,0,0,Organic
1.72,0,1,0,Organic
1.92,0,0,1,Organic
1.17,1,1,1,Organic
1.08,1,0,0,Organic
0.26,1,0,0,Organic
1.14,0,0,0,Organic
0.82,1,1,0,Metal
1.25,1,0,1,Organic
0.84,1,1,1,Organic
0.56,1,0,1,Organic
0.28,0,0,1,Organic
0.7,1,0,0,Organic
0.28,1,0,1,Organic
0.44,0,0,1,Organic
1.98,1,0,1,Organic
0.94,0,1,1,Organic
1.11,0,1,0,Organic
1.76,0,0,1,Organic
1.99,0,0,1,Organic
1.21,1,0,0,Organic
1.64,0,0,1,Organic
0.72,1,0,1,Organic
0.68,1,0,0,Organic
0.87,1,1,1,Organic
1.38,1,0,0,Organic
1.4,0,1,0,Organic
0.7,1,1,1,Organic
0.35,0,1,1,Organic
1.3,1,0,0,Organic
0.34,1,1,1,Organic
1.2,0,0,0,Organic
1.42,1,0,1,Organic
1.43,0,0,0,Organic
1.53,1,0,0,Organic
1.76,1,0,0,Organic
1.05,1,1,1,Organic
1.49,0,1,1,Organic
1.28,1,0,1,Organic
0.45,1,1,0,Metal
0.15,1,0,1,Organic
0.64,0,0,0,Organic
0.94,0,1,1,Organic
1.27,0,0,1,Organic
1.71,1,0,1,Organic
0.47,0,1,0,Organic
0.34,0,0,0,Organic
1.93,0,0,1,Organic
0.31,0,1,0,Organic
1.01,0,0,1,Organic
1.21,1,1,0,Plastic
1.13,0,0,0,Organic
0.26,0,1,1,Organic
0.21,1,0,1,Organic
0.3,1,0,1,Organic
1.21,0,0,1,Organic
1.13,1,0,0,Organic
0.54,0,1,0,Organic
1.31,1,0,0,Organic
1.66,1,0,0,Organic
0.18,1,0,1,Organic
1.05,1,1,1,Organic
1.41,1,0,0,Organic
0.58,1,0,0,Organic
0.68,0,0,0,Organic
1.27,0,0,0,Organic
1.81,1,1,1,Organic
1.64,0,0,1,Organic
1.21,0,1,0,Organic
1.49,0,1,1,Organic
0.79,0,0,0,Organic
1.32,1,0,1,Organic
0.99,1,1,1,Organic
0.46,1,1,1,Organic
1.43,1,1,0,Plastic
1.16,0,1,0,Organic
0.78,1,1,1,Organic
1.83,0,1,1,Organic
0.14,0,1,0,Organic
0.7,0,0,1,Organic
0.21,0,0,1,Organic
1.56,1,1,1,Organic
1.43,0,0,1,Organic
0.73,1,0,0,Organic
1.38,0,1,1,Organic
0.85,0,1,1,Organic
1.54,0,1,1,Organic
0.96,1,1,1,Organic
0.88,0,1,0,Organic
1.88,1,0,1,Organic
0.58,1,0,0,Organic
0.33,0,0,1,Organic
1.21,1,1,0,Metal
1.94,0,0,0,Organic
0.82,1,0,1,Organic
0.22,0,0,0,Organic
0.74,1,1,1,Organic
1.06,0,0,1,Organic
0.41,0,0,1,Organic
1.35,0,0,1,Organic
2,1,0,1,Organic
0.96,0,1,1,Organic
0.77,1,0,1,Organic
0.86,1,1,0,Plastic
0.32,1,0,1,Organic
1.78,0,1,1,Organic
0.89,1,1,1,Organic
0.84,0,0,1,Organic
1.35,0,0,1,Organic
0.94,1,1,1,Organic
1.33,0,0,0,Organic
0.22,1,0,1,Organic
1.65,0,1,0,Organic
1.89,1,1,1,Organic
1.33,0,0,1,Organic
1.91,1,1,1,Organic
0.39,1,1,0,Metal
1.01,1,1,0,Metal
1.24,1,1,1,Organic
1.21,1,0,1,Organic
0.86,1,1,1,Organic
0.74,1,1,1,Organic
0.34,0,1,0,Organic
0.84,0,1,0,Organic
0.41,0,1,1,Organic
1.5,0,0,1,Organic
0.5,0,0,0,Organic
0.21,0,1,0,Organic
1.15,1,1,0,Plastic
1.23,0,1,1,Organic
1.76,1,1,0,Plastic
1.2,0,0,1,Organic
0.76,0,1,1,Organic
1.63,1,1,0,Metal
1.13,0,0,0,Organic
0.25,1,1,1,Organic
1.18,1,0,0,Organic
1.83,1,0,0,Organic
0.85,0,1,1,Organic
0.66,0,0,0,Organic
0.37,0,0,0,Organic
0.39,1,1,0,Plastic
0.92,0,0,1,Organic
1.23,0,0,1,Organic
0.25,1,0,0,Organic
1.89,0,0,1,Organic
1.53,1,0,1,Organic
1.21,1,1,0,Metal
1.67,1,0,0,Organic
0.25,0,1,1,Organic
1.01,1,1,1,Organic
1.3,1,0,0,Organic
1.67,1,0,1,Organic
1.59,1,1,1,Organic
0.63,1,0,1,Organic
1.89,1,1,0,Plastic
0.34,0,1,1,Organic
1.76,1,1,0,Plastic
1.94,0,1,0,Organic
0.44,0,1,1,Organic
1.47,1,0,1,Organic
0.18,1,1,1,Organic
0.87,0,1,1,Organic
1.08,1,0,1,Organic
1.2,1,0,0,Organic
1.88,1,1,1,Organic
1.38,0,1,0,Organic
1.01,0,1,0,Organic
1.64,0,0,1,Organic
1.91,0,0,1,Organic
0.14,1,0,0,Organic
1.97,1,1,0,Plastic
0.26,1,0,0,Organic
1.65,1,1,1,Organic
0.63,1,1,0,Metal
0.35,1,1,1,Organic
0.94,1,0,1,Organic
1.32,1,0,1,Organic
0.82,1,0,1,Organic
0.2,0,0,0,Organic
1.24,0,1,1,Organic
1.81,0,1,0,Organic
0.83,1,0,0,Organic
0.51,1,0,0,Organic
0.94,1,0,1,Organic
0.19,1,1,0,Metal
1.66,1,0,1,Organic
1.67,0,1,0,Organic
1.22,0,0,0,Organic
0.77,1,1,1,Organic
1.62,1,0,1,Organic
1.15,1,1,0,Metal
1.67,1,0,0,Organic
1.3,1,0,1,Organic
1.59,1,1,1,Organic
1.24,1,1,1,Organic
0.89,1,0,0,Organic
1.92,1,1,1,Organic
1.13,1,1,0,Metal
1.25,1,0,0,Organic
0.52,0,0,0,Organic
1.29,1,1,0,Plastic
1.19,0,0,1,Organic
0.45,0,0,1,Organic
0.21,0,0,1,Organic
1.25,0,0,1,Organic
1.55,0,0,1,Organic
1.09,0,1,0,Organic
0.53,1,0,0,Organic
1.37,1,1,1,Organic
0.25,0,1,1,Organic
0.94,0,0,1,Organic
0.41,0,1,0,Organic
0.45,0,0,0,Organic
0.48,0,0,1,Organic
0.83,0,1,0,Organic
0.2,0,1,1,Organic
0.86,0,0,1,Organic
1.07,0,0,1,Organic
1.02,0,0,0,Organic
0.83,0,0,1,Organic
1.69,0,1,1,Organic
0.38,1,1,1,Organic
1.06,1,0,1,Organic
0.22,0,1,0,Organic
0.24,0,0,1,Organic
1.19,1,1,0,Plastic
1.18,1,0,1,Organic
1.77,0,0,1,Organic
1.16,0,0,1,Organic
1.92,0,0,1,Organic
0.19,0,0,1,Organic
0.29,1,0,1,Organic
0.18,1,0,0,Organic
0.45,1,0,0,Organic
1.13,0,0,0,Organic
1.33,1,0,1,Organic
0.19,0,1,1,Organic
1.9,0,1,1,Organic
1.7,0,1,0,Organic
0.66,0,1,0,Organic
0.25,1,1,0,Metal
0.42,0,1,1,Organic
0.34,1,0,1,Organic
0.33,1,0,1,Organic
1.09,1,1,1,Organic
0.57,1,1,1,Organic
0.78,0,0,1,Organic
1.98,0,0,1,Organic
1.4,1,0,1,Organic
1.9,1,0,1,Organic
0.37,0,0,0,Organic
0.83,0,1,1,Organic
1.15,1,1,1,Organic
0.25,0,0,0,Organic
0.11,0,1,0,Organic
1.37,0,0,1,Organic
1.32,1,0,0,Organic
0.88,0,0,1,Organic
1.03,0,1,1,Organic
0.89,0,0,1,Organic
0.15,0,0,1,Organic
0.74,0,0,0,Organic
0.44,1,1,1,Organic
0.29,0,0,1,Organic
1.92,0,0,0,Organic
1.24,0,0,1,Organic
1.48,1,0,0,Organic
0.7,1,0,1,Organic
0.85,0,1,1,Organic
0.55,0,1,1,Organic
0.28,1,0,0,Organic
0.44,0,0,0,Organic
1.62,1,1,1,Organic
1.39,0,0,1,Organic
1.14,0,1,0,Organic
1,1,1,0,Metal
1.85,0,0,0,Organic
0.24,0,1,1,Organic
0.63,1,1,0,Metal
0.76,0,1,1,Organic
1.59,1,0,0,Organic
1.99,0,1,1,Organic
0.56,1,1,0,Plastic
1.76,1,1,1,Organic
1.68,1,1,0,Plastic
0.53,1,1,0,Plastic
0.86,0,1,0,Organic
0.88,1,1,0,Metal
1.96,1,0,0,Organic
0.44,0,1,0,Organic
1.62,1,1,1,Organic
0.73,0,1,1,Organic
1.49,0,1,0,Organic
0.9,0,0,0,Organic
1.2,1,1,1,Organic
1.68,1,1,0,Metal
1.63,0,1,1,Organic
1.75,1,0,1,Organic
0.21,1,1,0,Plastic
1.41,1,0,0,Organic
0.37,1,1,0,Metal
0.89,0,1,0,Organic
1.14,0,0,1,Organic
0.87,0,0,1,Organic
1.09,0,0,0,Organic
1.99,1,1,0,Metal
0.36,1,0,1,Organic
1.38,0,1,0,Organic
0.85,1,0,0,Organic
0.35,1,0,0,Organic
0.4,0,1,0,Organic
1.9,0,0,1,Organic
1.77,1,0,1,Organic
1.82,0,1,0,Organic
1.98,0,0,0,Organic
0.5,1,0,1,Organic
0.78,0,1,0,Organic
1.37,1,0,0,Organic
1.02,0,1,1,Organic
0.89,0,0,0,Organic
0.78,0,0,1,Organic
1.23,1,0,1,Organic
1.19,1,1,0,Plastic
0.41,1,0,1,Organic
1,0,1,1,Organic
1.15,1,1,0,Metal
1.18,1,1,0,Plastic
0.5,1,0,1,Organic
1.51,1,0,1,Organic
0.15,1,1,1,Organic
0.77,0,0,0,Organic
1.58,1,1,1,Organic
1.17,1,0,1,Organic
0.6,0,0,1,Organic
1.42,0,1,1,Organic
1.18,1,1,1,Organic
1.61,1,1,1,Organic
1.5,0,1,0,Organic
1.26,1,0,0,Organic
1.03,0,1,1,Organic
0.35,1,0,0,Organic
0.6,1,0,0,Organic
0.9,1,0,1,Organic
1.24,0,1,1,Organic
1.08,0,0,1,Organic
0.65,1,0,0,Organic
0.11,0,0,0,Organic
1.04,1,0,0,Organic
0.64,1,1,0,Metal
1.5,0,1,0,Organic
0.15,1,0,0,Organic
1.21,0,0,0,Organic
1.89,0,0,1,Organic
